,tweet id,text,created at,preprocessed tweets,sentiment scores,sentiment
216,9.99685e+17,@PokeshopperVGC @Rigpop420 Pokemon let's go pikachu and pokemon lets go evee are FAKE,2018-05-24 16:12:58+00:00,@user @user Pokemon let's go pikachu and pokemon lets go evee are FAKE,[0.66781414 0.29294613 0.03923978],Negative
217,9.99681e+17,How The Rumored Pokemon Let's Go Pikachu and Evee Edition Would Be The Only Way Forward For Pokemon. @JpSr388 explains https://t.co/UqFoVu9fKr,2018-05-24 16:00:01+00:00,How The Rumored Pokemon Let's Go Pikachu and Evee Edition Would Be The Only Way Forward For Pokemon. @user explains http,[0.00446024 0.68469214 0.3108476 ],Neutral
218,9.99679e+17,@Pokemon Lets go,2018-05-24 15:48:58+00:00,@user Lets go,[0.01466817 0.59882426 0.3865075 ],Neutral
219,9.99676e+17,Lost my breath #PokemonLetsGoPikachu  #PokemonLetsGoEevee https://t.co/s8MxLZuaG0,2018-05-24 15:38:18+00:00,Lost my breath #PokemonLetsGoPikachu  #PokemonLetsGoEevee http,[0.15471187 0.5336778  0.31161022],Neutral
220,9.99655e+17,@realplasma Oops. I forgot to write video. That #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee video I made will be out lolol.,2018-05-24 14:15:41+00:00,@user Oops. I forgot to write video. That #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee video I made will be out lolol.,[0.10907025 0.57714725 0.31378254],Neutral
221,9.99634e+17,'Pokemon' game for Nintendo Switch rumored to be announed soon ... - BGR https://t.co/yWwK0fetDO,2018-05-24 12:50:16+00:00,'Pokemon' game for Nintendo Switch rumored to be announed soon ... - BGR http,[0.00330207 0.86676574 0.12993215],Neutral
222,9.99629e+17,"You can't make it more obvious 😂
#NintendoSwitch #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/hi3kGQr7J6",2018-05-24 12:33:30+00:00,"You can't make it more obvious 😂
#NintendoSwitch #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee http",[0.01847562 0.23726968 0.74425465],Positive
223,9.99617e+17,"#PokemonLetsGo #theory Professor Willow will be the new professor in Kanto, As Professor Oak is retired (Still consulting?)",2018-05-24 11:45:00+00:00,"#PokemonLetsGo #theory Professor Willow will be the new professor in Kanto, As Professor Oak is retired (Still consulting?)",[0.00546762 0.88274604 0.11178634],Neutral
224,9.99561e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting https://t.co/ShjxrRqx9g - Get your [Free] content here: https://t.co/eIqnvJaR2i via @commun_it,2018-05-24 08:01:06+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting http - Get your [Free] content here: http via @user,[0.00277494 0.7837657  0.2134593 ],Neutral
225,9.99555e+17,"Last chance to get a #PokemonDirect this week!

Anyway we got some days left next week if Emily Rogers is right.

- 8 DAYS left before June!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch https://t.co/YiV0N3u7MK",2018-05-24 07:37:34+00:00,"Last chance to get a #PokemonDirect this week!

Anyway we got some days left next week if Emily Rogers is right.

- 8 DAYS left before June!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch http",[0.0078835 0.3965571 0.5955594],Positive
226,9.99542e+17,So #PokemonLetsGo is gonna have a tie-in to #PokemonGO... What if all the Pidgeys and other Pokemon you transferred to Willow in Pokemon GO end up in your game in Lets Go?,2018-05-24 06:45:18+00:00,So #PokemonLetsGo is gonna have a tie-in to #PokemonGO... What if all the Pidgeys and other Pokemon you transferred to Willow in Pokemon GO end up in your game in Lets Go?,[0.0101246  0.7950561  0.19481926],Neutral
227,9.9945e+17,"Was gonna make a video giving my thoughts on the new #PokemonLetsGo leaks, but frankly lost interest halfway into recording. To summarize; I don't like it, but it's better than making Gen8 a Gen6 copy, since Gen7 was a Gen5 one ¯\_(ツ)_/¯",2018-05-24 00:41:14+00:00,"Was gonna make a video giving my thoughts on the new #PokemonLetsGo leaks, but frankly lost interest halfway into recording. To summarize; I don't like it, but it's better than making Gen8 a Gen6 copy, since Gen7 was a Gen5 one ¯\_(ツ)_/¯",[0.79604596 0.18392178 0.02003228],Negative
228,9.99446e+17,The #pokemon community waiting for the #rumored #PokemonLetsGoPikachu &amp; #pokemonletsgoeevee to get #confirmed https://t.co/592ofM0raD,2018-05-24 00:26:02+00:00,The #pokemon community waiting for the #rumored #PokemonLetsGoPikachu &amp; #pokemonletsgoeevee to get #confirmed http,[0.00499407 0.54994345 0.44506258],Neutral
229,9.9944e+17,#PokemonLetsGo #pokemongo Someone just tried to shave me out of my gym. I berried like...... https://t.co/iliKlF42pl,2018-05-24 00:01:40+00:00,#PokemonLetsGo #pokemongo Someone just tried to shave me out of my gym. I berried like...... http,[0.827741   0.1505128  0.02174614],Negative
230,9.99437e+17,"Guys we are live! We are gonna talk about #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee on stream while playing some #pokemonultrasun Come and hang out! #pokemon #twitch #pokemonnews

https://t.co/5VBUmsalOk https://t.co/WeZ4XG804l",2018-05-23 23:47:14+00:00,"Guys we are live! We are gonna talk about #PokemonLetsGoPikachu &amp; #PokemonLetsGoEevee on stream while playing some #pokemonultrasun Come and hang out! #pokemon #twitch #pokemonnews

https://t.co/5VBUmsalOk http",[0.00151054 0.09399346 0.9044961 ],Positive
231,9.9943e+17,"All of this must be fake (4Chan)
But many rumors mention that the STORY will be AMAZING.

Even if we can’t believe all the rumors I think we can expect something great from #PokemonSwitch regarding the STORY.

Wait for #PokemonDirect !!!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu https://t.co/rsSqzJloXD",2018-05-23 23:19:19+00:00,"All of this must be fake (4Chan)
But many rumors mention that the STORY will be AMAZING.

Even if we can’t believe all the rumors I think we can expect something great from #PokemonSwitch regarding the STORY.

Wait for #PokemonDirect !!!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu http",[0.01561789 0.07858259 0.9057995 ],Positive
232,9.99421e+17,"https://t.co/SpnRUgxTaI

As a fan of this man, I actually added in a bit of a @JKCompletesIt Easter Egg in my #PokemonLetsGoPikachu #PokemonLetsGoEevee . Lemme know if you spot it. One more obvious than the other. XD https://t.co/ppICdg4oUx",2018-05-23 22:43:29+00:00,"http a fan of this man, I actually added in a bit of a @user Easter Egg in my #PokemonLetsGoPikachu #PokemonLetsGoEevee . Lemme know if you spot it. One more obvious than the other. XD http",[0.00418966 0.0677908  0.9280195 ],Positive
233,9.99419e+17,@Rigpop420 Listen pokemon lets go ever and let's go pikachu are FAKE😠. Do you think so answer please.,2018-05-23 22:39:09+00:00,@user Listen pokemon lets go ever and let's go pikachu are FAKE😠. Do you think so answer please.,[0.839372   0.14526094 0.01536703],Negative
234,9.99417e+17,"https://t.co/SpnRUgxTaI

Currently hosting a special Legendary Pokemon code giveaway for Sun/Moon &amp; USUM Click the link to my video to find out how to win!

#pokemon #PokemonUltraSunMoon #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonGOCommunityDay #PokemonLetsGo #PokemonGOth https://t.co/PknBDwQz6a",2018-05-23 22:28:55+00:00,"http hosting a special Legendary Pokemon code giveaway for Sun/Moon &amp; USUM Click the link to my video to find out how to win!

#pokemon #PokemonUltraSunMoon #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonGOCommunityDay #PokemonLetsGo #PokemonGOth http",[0.00272913 0.2704168  0.7268542 ],Positive
235,9.99417e+17,"THANK YOU ALL FOR PARTICIPATING IN MEGAS LEAKS ~ 🔥

           P O K E M O N  ― D I R E C T  ― B I N G O

Beluga Sky Whale Mythical
Pre-Evolution Starters
MissingNo. Undiscovered
DexNav Pokédex
Ultra Shiny Gem Pokémon
Super Evolution

#PokemonDirect #Bingo #Gen8 #PokemonLetsGO https://t.co/XtD7i0M4Oc",2018-05-23 22:27:37+00:00,"THANK YOU ALL FOR PARTICIPATING IN MEGAS LEAKS ~ 🔥

           P O K E M O N  ― D I R E C T  ― B I N G O

Beluga Sky Whale Mythical
Pre-Evolution Starters
MissingNo. Undiscovered
DexNav Pokédex
Ultra Shiny Gem Pokémon
Super Evolution

#PokemonDirect #Bingo #Gen8 #PokemonLetsGO http",[0.00282937 0.03642914 0.9607416 ],Positive
236,9.99414e+17,Look my new #bonsai in my office! 🤣 I love it! Do u want one like this? #pokemon #PokemonGo #pokemonletsgo #Miami #florida #freakpokerus https://t.co/aB8zuY5DXP,2018-05-23 22:19:04+00:00,Look my new #bonsai in my office! 🤣 I love it! Do u want one like this? #pokemon #PokemonGo #pokemonletsgo #Miami #florida #freakpokerus http,[0.00266347 0.02561737 0.97171915],Positive
237,9.99412e+17,I hope the Pokémon lets go announcement is just a tweet w the logos and a caption that says “y’all fatties ruined it”,2018-05-23 22:08:47+00:00,I hope the Pokémon lets go announcement is just a tweet w the logos and a caption that says “y’all fatties ruined it”,[0.86093307 0.12502843 0.01403849],Negative
238,9.99409e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting https://t.co/E7lKiJsB30,2018-05-23 21:56:33+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon #consulting http,[0.0035442 0.8557806 0.1406751],Neutral
239,9.99394e+17,6 more WEEKdays until Credible source gets celebrated or Debunked (might get attacked) #PokemonSwitch #PokemonDirect  #PokemonLetsGoEevee #PokemonLetsGoPikachu,2018-05-23 20:57:15+00:00,6 more WEEKdays until Credible source gets celebrated or Debunked (might get attacked) #PokemonSwitch #PokemonDirect  #PokemonLetsGoEevee #PokemonLetsGoPikachu,[0.11119774 0.6377066  0.25109562],Neutral
240,9.99393e+17,📹 It looks like Pokemon Let’s Go Pikachu and Eevee are gonna be our first Pokemon games for the Switch!... https://t.co/1hjAApYx4N,2018-05-23 20:55:26+00:00,📹 It looks like Pokemon Let’s Go Pikachu and Eevee are gonna be our first Pokemon games for the Switch!... http,[0.00134663 0.12113775 0.8775156 ],Positive
241,9.99385e+17,"Rumor: Pokemon Lets Go Direct Trailer @ Midnight

@pokejungle @Rigpop420 @PokeTrends @PokeUniversity",2018-05-23 20:23:17+00:00,"Rumor: Pokemon Lets Go Direct Trailer @ Midnight

@pokejungle @user @user @user",[0.00898579 0.84980094 0.14121325],Neutral
242,9.99383e+17,So I just bought the #NintendoSwitch. #PokemonLetsGoPikachu #Pokemon https://t.co/24nD6Qgi8c,2018-05-23 20:14:34+00:00,So I just bought the #NintendoSwitch. #PokemonLetsGoPikachu #Pokemon http,[0.00272869 0.21266113 0.7846102 ],Positive
243,9.99376e+17,i hope that leak abt pokemon lets go pikachu &amp; eevee having only the original 151 is fake bc. if its a main series game ur alienating so many players,2018-05-23 19:46:25+00:00,i hope that leak abt pokemon lets go pikachu &amp; eevee having only the original 151 is fake bc. if its a main series game ur alienating so many players,[0.8197291  0.167425   0.01284581],Negative
244,9.99376e+17,"@subakitsu Pokemon ""Lets go smoke some weed, Eevee!"" version. Now with complimentary bong.",2018-05-23 19:44:35+00:00,"@user Pokemon ""Lets go smoke some weed, Eevee!"" version. Now with complimentary bong.",[0.01564404 0.61597604 0.36837986],Neutral
245,9.99364e+17,In regards to the recent #PokemonLetsGo info and the Chinese leaker leaving Game Freak. https://t.co/k3ixDZNtun,2018-05-23 19:00:16+00:00,In regards to the recent #PokemonLetsGo info and the Chinese leaker leaving Game Freak. http,[0.24754208 0.73309654 0.01936139],Neutral
246,9.99359e+17,"Ohhh Endlich mal wieder ein VIDEO! 😲😏
#PokemonLetsGoPikachu #PokemonLetsGoEvoli https://t.co/E22u4t7Mv1",2018-05-23 18:38:26+00:00,"Ohhh Endlich mal wieder ein VIDEO! 😲😏
#PokemonLetsGoPikachu #PokemonLetsGoEvoli http",[0.01021604 0.2052069  0.7845772 ],Positive
247,9.99357e+17,"Everyone is waiting for a #PokemonDirect
This event is eagerly awaited since all the rumors and the presumed leaks are more numerous than ever!

Will Emily Rogers be proven right announcing a reveal before June?

Patience is the key!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu https://t.co/naikAPdqqz",2018-05-23 18:30:07+00:00,"Everyone is waiting for a #PokemonDirect
This event is eagerly awaited since all the rumors and the presumed leaks are more numerous than ever!

Will Emily Rogers be proven right announcing a reveal before June?

Patience is the key!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu http",[0.00201579 0.03336922 0.964615  ],Positive
248,9.99355e+17,"@Greenalink their itinerary says they'll show ""games releasing in 2018"" so I honestly don't expect any of these things lol. As far as Switch goes I expect gameplay from pokemon lets go, yoshi, smash, maybe 1 other new game. Treehouse gameplay of Pokemon, Mario Tennis, Smash.",2018-05-23 18:21:47+00:00,"@user their itinerary says they'll show ""games releasing in 2018"" so I honestly don't expect any of these things lol. As far as Switch goes I expect gameplay from pokemon lets go, yoshi, smash, maybe 1 other new game. Treehouse gameplay of Pokemon, Mario Tennis, Smash.",[0.13392158 0.7690232  0.09705526],Neutral
249,9.99347e+17,"A true #pokemon fan knows how to confess his feelings and these I CHOOSE YOU rings are perfect (and discounted).

Get them here: https://t.co/S2oSKOtHlJ

#PokemonSwitch #PokemonDirect #PokemonGO #PokemonLetsGo https://t.co/ltN46VrMq8",2018-05-23 17:49:59+00:00,"A true #pokemon fan knows how to confess his feelings and these I CHOOSE YOU rings are perfect (and discounted).

Get them here: http #PokemonDirect #PokemonGO #PokemonLetsGo http",[0.00447218 0.11111084 0.88441706],Positive
250,9.99334e+17,"I'm Okay if Kanto have drastic changed like old town collapse &amp; new town emerge, New mons, New starter, new Legendary appear. I'll buy it with this #PokemonLetsGoEevee  

I'm not Okay if it's just a remake with no new Pokemon or just new form. This may lead me to skip the game. https://t.co/CjKRiVyvs5",2018-05-23 17:00:58+00:00,"I'm Okay if Kanto have drastic changed like old town collapse &amp; new town emerge, New mons, New starter, new Legendary appear. I'll buy it with this #PokemonLetsGoEevee  

I'm not Okay if it's just a remake with no new Pokemon or just new form. This may lead me to skip the game. http",[0.06620861 0.41283834 0.52095306],Positive
251,9.99331e+17,So I started a new account in Pokemon TCG Online and I’m doing a practice match. The card you use in the practice match is an Eevee! Is this a coincidence or is the cards randomized when you play a practice match? @aDrive_tK @JoeMerrick @Verliswolf #PokemonLetsGoEevee,2018-05-23 16:48:36+00:00,So I started a new account in Pokemon TCG Online and I’m doing a practice match. The card you use in the practice match is an Eevee! Is this a coincidence or is the cards randomized when you play a practice match? @user @user @user #PokemonLetsGoEevee,[0.00625641 0.7916479  0.20209575],Neutral
252,9.99328e+17,Are you or someone you know a lover of RPG’s? Incredible stores.... or even #PokemonLetsGoPikachu this game takes it all to the Next Level!#HPLovecraft meets #PokemonGo in the world of #AugmentedReality !!   Come help back this project on #Kickstarter Now!https://t.co/CvTkZuqtM4,2018-05-23 16:37:14+00:00,Are you or someone you know a lover of RPG’s? Incredible stores.... or even #PokemonLetsGoPikachu this game takes it all to the Next Level!#HPLovecraft meets #PokemonGo in the world of #AugmentedReality !!   Come help back this project on #Kickstarter Now!https://t.co/CvTkZuqtM4,[0.00174404 0.01802208 0.9802337 ],Positive
253,9.99322e+17,"✔ #NINTENDO TAKES #POKEMON LET'S GO WEBSITE! #PokemonSwitch News
https://t.co/iDySgPKcDz via @YouTube
@Verliswolf
#PokemonLetsGo",2018-05-23 16:12:33+00:00,"✔ #NINTENDO TAKES #POKEMON LET'S GO WEBSITE! #PokemonSwitch News
https://t.co/iDySgPKcDz via @user",[0.00164778 0.14973587 0.84861636],Positive
254,9.99321e+17,One of the biggest hints you'll see! Let's Go! @Rigpop420 @JynxClub #pokemonletsgo #pokemonletsgopikachu #pokemonletsgoeevee #pokemon #nintendo https://t.co/nPVxQyGssW,2018-05-23 16:07:39+00:00,One of the biggest hints you'll see! Let's Go! @user @user #pokemonletsgo #pokemonletsgopikachu #pokemonletsgoeevee #pokemon #nintendo http,[0.00173878 0.03775809 0.96050316],Positive
255,9.99315e+17,"#PokemonLetsGo #theory since this seems to be a sequel set in an alternate universe...
With possible new pre-evos

Cubone will evolve into Kangaskhan (branch evolution)",2018-05-23 15:45:42+00:00,"#PokemonLetsGo #theory since this seems to be a sequel set in an alternate universe...
With possible new pre-evos

Cubone will evolve into Kangaskhan (branch evolution)",[0.0125474  0.9002945  0.08715827],Neutral
256,9.99315e+17,@Pokemon Like for Pokemon lets go,2018-05-23 15:42:03+00:00,@user Like for Pokemon lets go,[0.00722935 0.5499214  0.44284916],Neutral
257,9.99313e+17,@Pokemon Lets GO,2018-05-23 15:36:38+00:00,@user Lets GO,[0.01131549 0.59861    0.39007452],Neutral
258,9.99285e+17,"Actual news. There has been a placeholder for Pokémon Let's Go! Pikachu/Eevee! https://t.co/GF21zRVQEf
#pokemonletsgo #pokemon #PokemonLetsGoPikachu #pokemonletsgoeevee https://t.co/1mifN4E2Wu",2018-05-23 13:45:42+00:00,Actual news. There has been a placeholder for Pokémon Let's Go! Pikachu/Eevee! http #pokemon #PokemonLetsGoPikachu #pokemonletsgoeevee http,[0.00783274 0.65612465 0.3360425 ],Neutral
259,9.99285e+17,"For tonights stream we are going to be talking about #PokemonLetsGoPikachu and #PokemonLetsGoEevee rumors, what game do you want to see me play? #pokemonswitch #twitch #pokemon #pokemonnews #pokemonrumors",2018-05-23 13:43:08+00:00,"For tonights stream we are going to be talking about #PokemonLetsGoPikachu and #PokemonLetsGoEevee rumors, what game do you want to see me play? #pokemonswitch #twitch #pokemon #pokemonnews #pokemonrumors",[0.00387799 0.50639933 0.48972258],Neutral
260,9.99282e+17,"ICYMI #Podcast is live! We chat about #Pokemon Let's Go rumors and #PlayStation's #E3 Showcase. 

Plus #E32018 Predictions! #ResidentRvil2Remake, Shadows Die Twice, #Avengers and more 

#gaming #podernfamily

Soundcloud - https://t.co/eZ39DJjvr6
Podbean - https://t.co/oEEqNQngq4 https://t.co/oox1YglPwb",2018-05-23 13:32:46+00:00,"ICYMI #Podcast is live! We chat about #Pokemon Let's Go rumors and #PlayStation's #E3 Showcase. 

Plus #E32018 Predictions! #ResidentRvil2Remake, Shadows Die Twice, #Avengers and more 

#gaming #podernfamily

Soundcloud - http - http http",[0.00379651 0.55474824 0.44145533],Neutral
261,9.99275e+17,So. If pokemon lets go eevee and lets go pikachu happens. Fuck pikachu I'm grabbing eevee,2018-05-23 13:04:55+00:00,So. If pokemon lets go eevee and lets go pikachu happens. Fuck pikachu I'm grabbing eevee,[0.7842196  0.18520622 0.03057424],Negative
262,9.99245e+17,"Who wants to go on a DMT trip

I have never been, they say its the shit

aliens and god

seems to be odd

Rip rip, did you see that battle ship

#Extraterrestrial #dmt #Alien #PhilipRoth #pokemon #PokemonLetsGo #Drake #DragRace #cosmos #NASA #scifi #paranormal #StarTrek",2018-05-23 11:06:01+00:00,"Who wants to go on a DMT trip

I have never been, they say its the shit

aliens and god

seems to be odd

Rip rip, did you see that battle ship

#Extraterrestrial #dmt #Alien #PhilipRoth #pokemon #PokemonLetsGo #Drake #DragRace #cosmos #NASA #scifi #paranormal #StarTrek",[0.47716266 0.41448626 0.10835114],Negative
263,9.9924e+17,"Since a long time #Pokemon twitter account doens't post anything. Maybe an upcoming announcement of a Pokemon Direct ? Today ? Say me !

#PokemonGO #PokemonSwitch #PokemonDirect #PokemonLetsGoPikachu #PokemonLetsGoEevee #Nintendo",2018-05-23 10:47:21+00:00,"Since a long time #Pokemon twitter account doens't post anything. Maybe an upcoming announcement of a Pokemon Direct ? Today ? Say me !

#PokemonGO #PokemonSwitch #PokemonDirect #PokemonLetsGoPikachu #PokemonLetsGoEevee #Nintendo",[0.16663538 0.71973884 0.11362582],Neutral
264,9.99227e+17,Pokemon Lets Go Speculation - It's true?: https://t.co/UoGFbcrUnZ via @YouTube,2018-05-23 09:55:22+00:00,Pokemon Lets Go Speculation - It's true?: http via @user,[0.00783941 0.86151373 0.13064691],Neutral
265,9.99225e+17,@JoeMerrick Is it possible that #Pokemonletsgopikachu can come out this year,2018-05-23 09:44:24+00:00,@user Is it possible that #Pokemonletsgopikachu can come out this year,[0.00479701 0.6733905  0.32181254],Neutral
266,9.99219e+17,"Pikachu comforters now available in my online Etsy shop! Perfect for little hands! #crochet #pikachu #comforter #crochetetsy #etsy #crochetpikachu #pikachuplush
#pokemon #PokemonLetsGoPikachu
#pokemonfans
https://t.co/r4dGuXB24K",2018-05-23 09:21:01+00:00,"Pikachu comforters now available in my online Etsy shop! Perfect for little hands! #crochet #pikachu #comforter #crochetetsy #etsy #crochetpikachu #pikachuplush
#pokemon #PokemonLetsGoPikachu
#pokemonfans
https://t.co/r4dGuXB24K",[0.00211731 0.07204064 0.92584205],Positive
267,9.99216e+17,"Fake or not: #PokemonLetsGo to everyone! 
#PokemonSwitch is arriving on #NintendoSwitch and it'll be #awesome !!
Just trust @Junichi_Masuda work, they never disappointed us before ❤️🌴 https://t.co/1x4tD7yqxr",2018-05-23 09:09:07+00:00,"Fake or not: #PokemonLetsGo to everyone! 
#PokemonSwitch is arriving on #NintendoSwitch and it'll be #awesome !!
Just trust @user work, they never disappointed us before ❤️🌴 http",[0.00201943 0.01769839 0.9802821 ],Positive
268,9.99212e+17,"NANI. NANI. NANI. EIGHT.

ONLY 8⃣ FOLLOWERS KNOW THIS LEAK: 😱

WHAT IS IT?! 
📺 https://t.co/QQQqUvJxFF

THE PASSWORD HINT IS: 八 KANTO

#PokemonSwitch #PokemonLetsGOPikachu #PokemonLetsGOEevee #KantoRemakes #PIUK #PokemonLetsGO #PokemonDirect https://t.co/EChcqRvTPp",2018-05-23 08:52:46+00:00,"NANI. NANI. NANI. EIGHT.

ONLY 8⃣ FOLLOWERS KNOW THIS LEAK: 😱

WHAT IS IT?! 
📺 http PASSWORD HINT IS: 八 KANTO

#PokemonSwitch #PokemonLetsGOPikachu #PokemonLetsGOEevee #KantoRemakes #PIUK #PokemonLetsGO #PokemonDirect http",[0.0184633  0.8442378  0.13729888],Neutral
269,9.99207e+17,"There's so much Eevee merch coming out, it's almost hard not to believe that #PokemonLetsGo is a thing. 

At the very least if the rumours are false, it's safe to say Eevee might have bigger part in whatever is to come next!",2018-05-23 08:35:07+00:00,"There's so much Eevee merch coming out, it's almost hard not to believe that #PokemonLetsGo is a thing. 

At the very least if the rumours are false, it's safe to say Eevee might have bigger part in whatever is to come next!",[0.00903046 0.12163037 0.86933905],Positive
270,9.99191e+17,COF... COF... COF... #PokemonSwitch #PokemonLetsGo https://t.co/ZRlQySHF5L,2018-05-23 07:33:03+00:00,COF... COF... COF... #PokemonSwitch #PokemonLetsGo http,[0.0549849  0.6920382  0.25297678],Neutral
271,9.99175e+17,"Too many people are damning Pokémon Switch before we even know anything. Reminder: nothing is confirmed until we have an official source.

Additionally we need the finished product in our hands before we make any crazy comments. 

Be positive people!
#PokemonLetsGo #PokemonSwitch",2018-05-23 06:27:11+00:00,"Too many people are damning Pokémon Switch before we even know anything. Reminder: nothing is confirmed until we have an official source.

Additionally we need the finished product in our hands before we make any crazy comments. 

Be positive people!
#PokemonLetsGo #PokemonSwitch",[0.40211615 0.506539   0.09134483],Neutral
272,9.99154e+17,"kinda fishy and can't trust ""leaks"" but found this interesting in regards to Pokemon Lets go Pikachu and Lets go Eevee
https://t.co/YhM3hK71i8",2018-05-23 05:04:31+00:00,"kinda fishy and can't trust ""leaks"" but found this interesting in regards to Pokemon Lets go Pikachu and Lets go Eevee
https://t.co/YhM3hK71i8",[0.06714979 0.5956475  0.3372027 ],Neutral
273,9.99146e+17,"Seems we will not get a #PokemonDirect for Wednesday 23th.
But still we can get one for the end of the week!

- 9 DAYS left before June!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch https://t.co/AOHndSb5ir",2018-05-23 04:31:05+00:00,"Seems we will not get a #PokemonDirect for Wednesday 23th.
But still we can get one for the end of the week!

- 9 DAYS left before June!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu 
#PokemonSwitch http",[0.24233347 0.5938458  0.16382076],Neutral
274,9.99116e+17,New Leak Uncovered. Watch at your own risk. #PokemonLetsGoEevee      https://t.co/wbyqm86KnQ https://t.co/3e9hjtKlGL,2018-05-23 02:33:49+00:00,New Leak Uncovered. Watch at your own risk. #PokemonLetsGoEevee      http http,[0.02389598 0.8009701  0.17513399],Neutral
275,9.99099e+17,Oh man can you imagine if they make stone edge a legacy move for T-tar??!?!?!?! #pokemongo #PokemonGoFest2018 #PokemonLetsGo https://t.co/7IJFDcKHs7,2018-05-23 01:26:04+00:00,Oh man can you imagine if they make stone edge a legacy move for T-tar??!?!?!?! #pokemongo #PokemonGoFest2018 #PokemonLetsGo http,[0.01251011 0.21940468 0.7680851 ],Positive
276,9.99093e+17,"RUMOUR: In Pokémon Let's Go Pikachu and Let's Go Eevee, after healing your Pokémon at the Pokémon Center, Nurse Joy asks if you'd like anything else from her...
( ͡° ͜ʖ ͡°) Cheeky tart #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-23 01:02:53+00:00,"RUMOUR: In Pokémon Let's Go Pikachu and Let's Go Eevee, after healing your Pokémon at the Pokémon Center, Nurse Joy asks if you'd like anything else from her...
( ͡° ͜ʖ ͡°) Cheeky tart #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",[0.00810841 0.72829556 0.26359597],Neutral
277,9.9909e+17,"Guys, someome just DM'd me this and all they said was that it looked familiar and that its in the new pokemon switch games, i think it kinda looked like that tree from alola. What do you think? #Leaks #PokemonLetsGoPikachu #Pokemon #PokemonLeaks #10MinuteVideos https://t.co/QAu2sZj0vZ",2018-05-23 00:48:50+00:00,"Guys, someome just DM'd me this and all they said was that it looked familiar and that its in the new pokemon switch games, i think it kinda looked like that tree from alola. What do you think? #Leaks #PokemonLetsGoPikachu #Pokemon #PokemonLeaks #10MinuteVideos http",[0.0060407 0.6664609 0.3274984],Neutral
278,9.9908e+17,"What’s your favorite Pokémon movie of all time ? #comment down below ! 
#PokemonLetsGo #pokemonmovie #Pokemon #crunchyrolltv #pokemon2018 https://t.co/KCI2GHPcth",2018-05-23 00:11:08+00:00,"What’s your favorite Pokémon movie of all time ? #comment down below ! 
#PokemonLetsGo #pokemonmovie #Pokemon #crunchyrolltv #pokemon2018 http",[0.0045771  0.25354376 0.7418791 ],Positive
279,9.99051e+17,"Pokemon Lets Go Pikachu And Pokemon Lets Go Eevee, Kanto Region Again?! Thoughts On Pokemon Switch?: https://t.co/Yt4Als1KyQ via",2018-05-22 22:14:55+00:00,"Pokemon Lets Go Pikachu And Pokemon Lets Go Eevee, Kanto Region Again?! Thoughts On Pokemon Switch?: http via",[0.00407461 0.6913913  0.30453414],Neutral
280,9.99049e+17,"Would Nintendo confirm that they registered the domain names?

If so, maybe we will have an announcement tomorrow!

#PokemonLetsGoEevee 
#PokemonLetsGoPikachu 
#PokemonSwitch

https://t.co/tyLHO5NLcy",2018-05-22 22:06:28+00:00,"Would Nintendo confirm that they registered the domain names?

If so, maybe we will have an announcement tomorrow!

#PokemonLetsGoEevee 
#PokemonLetsGoPikachu 
#PokemonSwitch

https://t.co/tyLHO5NLcy",[0.00455858 0.6900439  0.30539754],Neutral
281,9.99047e+17,Pokemon Lets Go! Back to Kanto! Fire Red Randomizer Nuzlocke Lets Play Episode 1 https://t.co/Y2ykcEQ1qZ,2018-05-22 22:00:06+00:00,Pokemon Lets Go! Back to Kanto! Fire Red Randomizer Nuzlocke Lets Play Episode 1 http,[0.00306618 0.41275516 0.5841785 ],Positive
